Car_Number,Arrive,Depart,Wait,Direction
1687,21056,21056,0,W
1689,21069,21120,51,E
1690,21070,21120,50,W
1693,21086,21122,36,E
1692,21084,21122,38,W
1696,21103,21124,21,E
1695,21098,21124,26,W
1700,21120,21126,6,E
1698,21112,21126,14,W
1701,21126,21128,2,W
1703,21137,21138,1,E
1704,21140,21140,0,W
1706,21154,21154,0,E
1707,21154,21154,0,W
1709,21168,21168,0,W
1710,21171,21172,1,E
1713,21188,21240,52,E
1712,21182,21240,58,W
1717,21205,21242,37,E
1715,21196,21242,46,W
1719,21222,21244,22,E
1718,21210,21244,34,W
1724,21239,21246,7,E
1720,21224,21246,22,W
1723,21238,21248,10,W
1726,21252,21252,0,W
1727,21256,21256,0,E
1729,21266,21266,0,W
1731,21273,21274,1,E
1732,21280,21280,0,W
1733,21290,21290,0,E
1734,21294,21294,0,W
1737,21307,21360,53,E
1738,21308,21360,52,W
1741,21324,21362,38,E
1740,21322,21362,40,W
1744,21341,21364,23,E
1743,21336,21364,28,W
1747,21358,21366,8,E
1746,21350,21366,16,W
1748,21364,21368,4,W
1751,21375,21376,1,E
1752,21378,21378,0,W
1754,21392,21392,0,E
1755,21392,21392,0,W
1757,21406,21406,0,W
1758,21409,21410,1,E
1761,21426,21480,54,E
1760,21420,21480,60,W
1765,21443,21482,39,E
1763,21434,21482,48,W
1768,21460,21484,24,E
1766,21448,21484,36,W
1771,21477,21486,9,E
1769,21462,21486,24,W
1770,21476,21488,12,W
1774,21490,21490,0,W
1775,21494,21494,0,E
1777,21504,21504,0,W
1778,21511,21512,1,E
1780,21518,21518,0,W
1782,21528,21528,0,E
1783,21532,21532,0,W
1784,21545,21600,55,E
1785,21546,21600,54,W
1789,21562,21602,40,E
1788,21560,21602,42,W
1792,21579,21604,25,E
1791,21574,21604,30,W
1796,21596,21606,10,E
1794,21588,21606,18,W
1797,21602,21608,6,W
1798,21608,21610,2,W
1799,21613,21614,1,E
1800,21614,21614,0,W
1802,21620,21620,0,W
1803,21621,21622,1,E
1805,21626,21626,0,W
1807,21629,21630,1,E
1808,21632,21632,0,W
1809,21637,21638,1,E
1810,21638,21638,0,W
1813,21644,21644,0,W
1814,21645,21646,1,E
1815,21650,21650,0,W
1817,21653,21654,1,E
1819,21656,21656,0,W
1820,21661,21720,59,E
1822,21662,21720,58,W
1824,21669,21722,53,E
1823,21668,21722,54,W
1828,21677,21724,47,E
1827,21674,21724,50,W
1831,21685,21726,41,E
1829,21680,21726,46,W
1835,21693,21728,35,E
1832,21686,21728,42,W
1838,21701,21730,29,E
1834,21692,21730,38,W
1842,21709,21732,23,E
1837,21698,21732,34,W
1846,21717,21734,17,E
1839,21704,21734,30,W
1849,21725,21736,11,E
1843,21710,21736,26,W
1852,21733,21738,5,E
1844,21716,21738,22,W
1847,21722,21740,18,W
1857,21741,21742,1,E
1851,21728,21742,14,W
1853,21734,21744,10,W
1855,21740,21746,6,W
1858,21746,21748,2,W
1859,21749,21750,1,E
1861,21752,21752,0,W
1862,21757,21758,1,E
1864,21758,21758,0,W
1866,21764,21764,0,W
1867,21765,21766,1,E
1868,21770,21770,0,W
1870,21773,21774,1,E
1872,21776,21776,0,W
1873,21781,21840,59,E
1874,21782,21840,58,W
1877,21789,21842,53,E
1876,21788,21842,54,W
1881,21797,21844,47,E
1880,21794,21844,50,W
1884,21805,21846,41,E
1882,21800,21846,46,W
1888,21813,21848,35,E
1885,21806,21848,42,W
1891,21821,21850,29,E
1887,21812,21850,38,W
1895,21829,21852,23,E
1890,21818,21852,34,W
1898,21837,21854,17,E
1892,21824,21854,30,W
1902,21845,21856,11,E
1896,21830,21856,26,W
1905,21853,21858,5,E
1897,21836,21858,22,W
1900,21842,21860,18,W
1910,21861,21862,1,E
1903,21848,21862,14,W
1906,21854,21864,10,W
1909,21860,21866,6,W
1911,21866,21868,2,W
1912,21869,21870,1,E
1914,21872,21872,0,W
1916,21877,21878,1,E
1917,21878,21878,0,W
1919,21884,21884,0,W
1920,21885,21886,1,E
1921,21890,21890,0,W
1923,21893,21894,1,E
1925,21896,21896,0,W
1926,21901,21960,59,E
1927,21902,21960,58,W
1930,21909,21962,53,E
1929,21908,21962,54,W
1934,21917,21964,47,E
1932,21914,21964,50,W
1936,21925,21966,41,E
1935,21920,21966,46,W
1941,21933,21968,35,E
1938,21926,21968,42,W
1944,21941,21970,29,E
1940,21932,21970,38,W
1948,21949,21972,23,E
1943,21938,21972,34,W
1951,21957,21974,17,E
1945,21944,21974,30,W
1955,21965,21976,11,E
1949,21950,21976,26,W
1958,21973,21978,5,E
1950,21956,21978,22,W
1954,21962,21980,18,W
1963,21981,21982,1,E
1956,21968,21982,14,W
1959,21974,21984,10,W
1961,21980,21986,6,W
1964,21986,21988,2,W
1965,21989,21990,1,E
1967,21992,21992,0,W
1969,21997,21998,1,E
1970,21998,21998,0,W
1972,22004,22004,0,W
1973,22005,22006,1,E
1974,22010,22010,0,W
1976,22013,22014,1,E
1978,22016,22016,0,W
1979,22021,22080,59,E
1980,22022,22080,58,W
1983,22029,22082,53,E
1982,22028,22082,54,W
1987,22037,22084,47,E
1985,22034,22084,50,W
1989,22045,22086,41,E
1988,22040,22086,46,W
1994,22053,22088,35,E
1990,22046,22088,42,W
1997,22061,22090,29,E
1993,22052,22090,38,W
2001,22069,22092,23,E
1996,22058,22092,34,W
2004,22077,22094,17,E
1999,22064,22094,30,W
2008,22085,22096,11,E
2002,22070,22096,26,W
2011,22093,22098,5,E
2003,22076,22098,22,W
2007,22082,22100,18,W
2015,22101,22102,1,E
2009,22088,22102,14,W
2012,22094,22104,10,W
2014,22100,22106,6,W
2017,22106,22108,2,W
2018,22109,22110,1,E
2019,22112,22112,0,W
2022,22117,22118,1,E
2023,22118,22118,0,W
2025,22124,22124,0,W
2026,22125,22126,1,E
2027,22130,22130,0,W
2029,22133,22134,1,E
2031,22136,22136,0,W
2032,22141,22200,59,E
2033,22142,22200,58,W
2037,22149,22202,53,E
2035,22148,22202,54,W
2040,22157,22204,47,E
2038,22154,22204,50,W
2042,22165,22206,41,E
2041,22160,22206,46,W
2047,22173,22208,35,E
2044,22166,22208,42,W
2050,22181,22210,29,E
2046,22172,22210,38,W
2053,22189,22212,23,E
2048,22178,22212,34,W
2057,22197,22214,17,E
2052,22184,22214,30,W
2061,22205,22216,11,E
2055,22190,22216,26,W
2064,22213,22218,5,E
2056,22196,22218,22,W
2060,22202,22220,18,W
2068,22221,22222,1,E
2062,22208,22222,14,W
2065,22214,22224,10,W
2067,22220,22226,6,W
2070,22226,22228,2,W
2071,22229,22230,1,E
2072,22232,22232,0,W
2075,22237,22238,1,E
2076,22238,22238,0,W
2077,22244,22244,0,W
2079,22245,22246,1,E
2080,22250,22250,0,W
2082,22253,22254,1,E
2084,22256,22256,0,W
2085,22261,22320,59,E
2086,22262,22320,58,W
2090,22269,22322,53,E
2089,22268,22322,54,W
2092,22277,22324,47,E
2091,22274,22324,50,W
2096,22285,22326,41,E
2094,22280,22326,46,W
2100,22293,22328,35,E
2097,22286,22328,42,W
2103,22301,22330,29,E
2099,22292,22330,38,W
2106,22309,22332,23,E
2101,22298,22332,34,W
2110,22317,22334,17,E
2105,22304,22334,30,W
2114,22325,22336,11,E
2107,22310,22336,26,W
2117,22333,22338,5,E
2109,22316,22338,22,W
2113,22322,22340,18,W
2121,22341,22342,1,E
2115,22328,22342,14,W
2118,22334,22344,10,W
2120,22340,22346,6,W
2123,22346,22348,2,W
2124,22349,22350,1,E
2125,22352,22352,0,W
2128,22357,22358,1,E
2129,22358,22358,0,W
2130,22364,22364,0,W
2131,22365,22366,1,E
2134,22370,22370,0,W
2135,22373,22374,1,E
2136,22376,22376,0,W
2138,22381,22440,59,E
2139,22382,22440,58,W
2143,22389,22442,53,E
2142,22388,22442,54,W
2145,22397,22444,47,E
2144,22394,22444,50,W
2149,22405,22446,41,E
2147,22400,22446,46,W
2153,22413,22448,35,E
2150,22406,22448,42,W
2157,22421,22450,29,E
2152,22412,22450,38,W
2159,22429,22452,23,E
2154,22418,22452,34,W
2163,22437,22454,17,E
2158,22424,22454,30,W
2167,22445,22456,11,E
2160,22430,22456,26,W
2169,22453,22458,5,E
2162,22436,22458,22,W
2165,22442,22460,18,W
2174,22461,22462,1,E
2168,22448,22462,14,W
2171,22454,22464,10,W
2173,22460,22466,6,W
2176,22466,22468,2,W
2177,22469,22470,1,E
2179,22472,22472,0,W
2181,22477,22478,1,E
2182,22478,22478,0,W
2183,22484,22484,0,W
2184,22485,22486,1,E
2187,22490,22490,0,W
2188,22493,22494,1,E
2189,22496,22496,0,W
2191,22501,22560,59,E
2192,22502,22560,58,W
2196,22509,22562,53,E
2194,22508,22562,54,W
2198,22517,22564,47,E
2197,22514,22564,50,W
2202,22525,22566,41,E
2200,22520,22566,46,W
2206,22533,22568,35,E
2203,22526,22568,42,W
2209,22541,22570,29,E
2205,22532,22570,38,W
2212,22549,22572,23,E
2207,22538,22572,34,W
2217,22557,22574,17,E
2211,22544,22574,30,W
2220,22565,22576,11,E
2213,22550,22576,26,W
2222,22573,22578,5,E
2215,22556,22578,22,W
2218,22562,22580,18,W
2227,22581,22582,1,E
2221,22568,22582,14,W
2224,22574,22584,10,W
2226,22580,22586,6,W
2229,22586,22588,2,W
2230,22589,22590,1,E
2232,22592,22592,0,W
2234,22597,22598,1,E
2235,22598,22598,0,W
2236,22604,22604,0,W
2237,22605,22606,1,E
2240,22610,22610,0,W
2241,22613,22614,1,E
2242,22616,22616,0,W
2244,22621,22680,59,E
2245,22622,22680,58,W
2248,22629,22682,53,E
2247,22628,22682,54,W
2251,22637,22684,47,E
2250,22634,22684,50,W
2255,22645,22686,41,E
2252,22640,22686,46,W
2259,22653,22688,35,E
2256,22646,22688,42,W
2262,22661,22690,29,E
2258,22652,22690,38,W
2265,22669,22692,23,E
2260,22658,22692,34,W
2270,22677,22694,17,E
2264,22664,22694,30,W
2273,22685,22696,11,E
2266,22670,22696,26,W
2276,22693,22698,5,E
2269,22676,22698,22,W
2271,22682,22700,18,W
2280,22701,22702,1,E
2274,22688,22702,14,W
2277,22694,22704,10,W
2279,22700,22706,6,W
2281,22706,22708,2,W
2283,22709,22710,1,E
2285,22712,22712,0,W
2286,22717,22718,1,E
2288,22718,22718,0,W
2289,22724,22724,0,W
2290,22725,22726,1,E
2293,22730,22730,0,W
2294,22733,22734,1,E
2295,22736,22736,0,W
2297,22741,22800,59,E
2298,22742,22800,58,W
2301,22749,22802,53,E
2300,22748,22802,54,W
2304,22757,22804,47,E
2303,22754,22804,50,W
2308,22765,22806,41,E
2305,22760,22806,46,W
2312,22773,22808,35,E
2309,22766,22808,42,W
2315,22781,22810,29,E
2310,22772,22810,38,W
2318,22789,22812,23,E
2314,22778,22812,34,W
2323,22797,22814,17,E
2317,22784,22814,30,W
2325,22805,22816,11,E
2319,22790,22816,26,W
2329,22813,22818,5,E
2322,22796,22818,22,W
2324,22802,22820,18,W
2333,22821,22822,1,E
2327,22808,22822,14,W
2330,22814,22824,10,W
2332,22820,22826,6,W
2334,22826,22828,2,W
2337,22829,22830,1,E
2338,22832,22832,0,W
2339,22837,22838,1,E
2340,22838,22838,0,W
2342,22844,22844,0,W
2343,22845,22846,1,E
2346,22850,22850,0,W
2347,22853,22854,1,E
2348,22856,22856,0,W
2350,22861,22920,59,E
2351,22862,22920,58,W
2354,22869,22922,53,E
2353,22868,22922,54,W
2357,22877,22924,47,E
2356,22874,22924,50,W
2361,22885,22926,41,E
2359,22880,22926,46,W
2364,22893,22928,35,E
2362,22886,22928,42,W
2368,22901,22930,29,E
2363,22892,22930,38,W
2371,22909,22932,23,E
2367,22898,22932,34,W
2376,22917,22934,17,E
2369,22904,22934,30,W
2378,22925,22936,11,E
2372,22910,22936,26,W
2382,22933,22938,5,E
2375,22916,22938,22,W
2377,22922,22940,18,W
2386,22941,22942,1,E
2380,22928,22942,14,W
2383,22934,22944,10,W
2385,22940,22946,6,W
2387,22946,22948,2,W
2390,22949,22950,1,E
2391,22952,22952,0,W
2392,22957,22958,1,E
2393,22958,22958,0,W
2395,22964,22964,0,W
2397,22965,22966,1,E
2398,22970,22970,0,W
2400,22973,22974,1,E
2401,22976,22976,0,W
2402,22981,23040,59,E
2405,22982,23040,58,W
2407,22989,23042,53,E
2406,22988,23042,54,W
2410,22997,23044,47,E
2409,22994,23044,50,W
2414,23005,23046,41,E
2412,23000,23046,46,W
2417,23013,23048,35,E
2415,23006,23048,42,W
2421,23021,23050,29,E
2416,23012,23050,38,W
2424,23029,23052,23,E
2420,23018,23052,34,W
2429,23037,23054,17,E
2422,23024,23054,30,W
2431,23045,23056,11,E
2425,23030,23056,26,W
2435,23053,23058,5,E
2427,23036,23058,22,W
2430,23042,23060,18,W
2439,23061,23062,1,E
2433,23048,23062,14,W
2436,23054,23064,10,W
2438,23060,23066,6,W
2440,23066,23068,2,W
2442,23069,23070,1,E
2444,23072,23072,0,W
2445,23077,23078,1,E
2446,23078,23078,0,W
2449,23084,23084,0,W
2450,23085,23086,1,E
2451,23090,23090,0,W
2453,23093,23094,1,E
2454,23096,23096,0,W
2456,23101,23160,59,E
2457,23102,23160,58,W
2460,23109,23162,53,E
2459,23108,23162,54,W
2463,23117,23164,47,E
2462,23114,23164,50,W
2467,23125,23166,41,E
2465,23120,23166,46,W
2470,23133,23168,35,E
2468,23126,23168,42,W
2474,23141,23170,29,E
2469,23132,23170,38,W
2477,23149,23172,23,E
2473,23138,23172,34,W
2481,23157,23174,17,E
2475,23144,23174,30,W
2484,23165,23176,11,E
2478,23150,23176,26,W
2488,23173,23178,5,E
2480,23156,23178,22,W
2483,23162,23180,18,W
2492,23181,23182,1,E
2485,23168,23182,14,W
2489,23174,23184,10,W
2491,23180,23186,6,W
2494,23186,23188,2,W
2495,23189,23190,1,E
2497,23192,23192,0,W
2498,23197,23198,1,E
2499,23198,23198,0,W
2502,23204,23204,0,W
2503,23205,23206,1,E
2504,23210,23210,0,W
2506,23213,23214,1,E
2507,23216,23216,0,W
2509,23221,23280,59,E
2510,23222,23280,58,W
2513,23229,23282,53,E
2512,23228,23282,54,W
2517,23237,23284,47,E
2514,23234,23284,50,W
2519,23245,23286,41,E
2518,23240,23286,46,W
2523,23253,23288,35,E
2521,23246,23288,42,W
2527,23261,23290,29,E
2522,23252,23290,38,W
2530,23269,23292,23,E
2526,23258,23292,34,W
2534,23277,23294,17,E
2528,23264,23294,30,W
2537,23285,23296,11,E
2531,23270,23296,26,W
2541,23293,23298,5,E
2533,23276,23298,22,W
2536,23282,23300,18,W
2545,23301,23302,1,E
2539,23288,23302,14,W
2542,23294,23304,10,W
2543,23300,23306,6,W
2547,23306,23308,2,W
2548,23309,23310,1,E
2550,23312,23312,0,W
2551,23317,23318,1,E
2552,23318,23318,0,W
2555,23324,23324,0,W
2556,23325,23326,1,E
2557,23330,23330,0,W
2558,23333,23334,1,E
2560,23336,23336,0,W
2562,23341,23400,59,E
2563,23342,23400,58,W
2566,23349,23402,53,E
2565,23348,23402,54,W
2570,23357,23404,47,E
2567,23354,23404,50,W
2572,23365,23406,41,E
2571,23360,23406,46,W
2577,23373,23408,35,E
2573,23366,23408,42,W
2580,23381,23410,29,E
2575,23372,23410,38,W
2583,23389,23412,23,E
2579,23378,23412,34,W
2587,23397,23414,17,E
2581,23384,23414,30,W
2590,23405,23416,11,E
2585,23390,23416,26,W
2594,23413,23418,5,E
2586,23396,23418,22,W
2589,23402,23420,18,W
2597,23421,23422,1,E
2592,23408,23422,14,W
2595,23414,23424,10,W
2596,23420,23426,6,W
2600,23426,23428,2,W
2601,23429,23430,1,E
2602,23432,23432,0,W
2604,23437,23438,1,E
2605,23438,23438,0,W
2608,23444,23444,0,W
2609,23445,23446,1,E
2610,23450,23450,0,W
2611,23453,23454,1,E
2613,23456,23456,0,W
2615,23461,23520,59,E
2616,23462,23520,58,W
2619,23469,23522,53,E
2618,23468,23522,54,W
2623,23477,23524,47,E
2620,23474,23524,50,W
2625,23485,23526,41,E
2624,23480,23526,46,W
2630,23493,23528,35,E
2626,23486,23528,42,W
2633,23501,23530,29,E
2629,23492,23530,38,W
2636,23509,23532,23,E
2631,23498,23532,34,W
2640,23517,23534,17,E
2634,23504,23534,30,W
2643,23525,23536,11,E
2638,23510,23536,26,W
2647,23533,23538,5,E
2639,23516,23538,22,W
2642,23522,23540,18,W
2650,23541,23542,1,E
2645,23528,23542,14,W
2648,23534,23544,10,W
2649,23540,23546,6,W
2653,23546,23548,2,W
2654,23549,23550,1,E
2655,23552,23552,0,W
2657,23557,23558,1,E
2658,23558,23558,0,W
2660,23564,23564,0,W
2662,23565,23566,1,E
2663,23570,23570,0,W
2664,23573,23574,1,E
2666,23576,23576,0,W
2668,23581,23640,59,E
2669,23582,23640,58,W
2672,23589,23642,53,E
2671,23588,23642,54,W
2675,23597,23644,47,E
2674,23594,23644,50,W
2678,23605,23646,41,E
2677,23600,23646,46,W
2683,23613,23648,35,E
2679,23606,23648,42,W
2686,23621,23650,29,E
2682,23612,23650,38,W
2689,23629,23652,23,E
2684,23618,23652,34,W
2693,23637,23654,17,E
2687,23624,23654,30,W
2697,23645,23656,11,E
2690,23630,23656,26,W
2700,23653,23658,5,E
2692,23636,23658,22,W
2695,23642,23660,18,W
2703,23661,23662,1,E
2698,23648,23662,14,W
2701,23654,23664,10,W
2702,23660,23666,6,W
2706,23666,23668,2,W
2707,23669,23670,1,E
2708,23672,23672,0,W
2710,23677,23678,1,E
2711,23678,23678,0,W
2713,23684,23684,0,W
2714,23685,23686,1,E
2716,23690,23690,0,W
2717,23693,23694,1,E
2719,23696,23696,0,W
2721,23701,23760,59,E
2722,23702,23760,58,W
2725,23709,23762,53,E
2724,23708,23762,54,W
2728,23717,23764,47,E
2727,23714,23764,50,W
2731,23725,23766,41,E
2730,23720,23766,46,W
2736,23733,23768,35,E
2732,23726,23768,42,W
2739,23741,23770,29,E
2735,23732,23770,38,W
2742,23749,23772,23,E
2737,23738,23772,34,W
2746,23757,23774,17,E
2740,23744,23774,30,W
2750,23765,23776,11,E
2743,23750,23776,26,W
2752,23773,23778,5,E
2745,23756,23778,22,W
2747,23762,23780,18,W
2757,23781,23782,1,E
2751,23768,23782,14,W
2754,23774,23784,10,W
2755,23780,23786,6,W
2759,23786,23788,2,W
2760,23789,23790,1,E
2761,23792,23792,0,W
2763,23797,23798,1,E
2765,23798,23798,0,W
2766,23804,23804,0,W
2767,23805,23806,1,E
2769,23810,23810,0,W
2770,23813,23814,1,E
2772,23816,23816,0,W
2774,23821,23880,59,E
2775,23822,23880,58,W
2778,23829,23882,53,E
2776,23828,23882,54,W
2781,23837,23884,47,E
2780,23834,23884,50,W
2784,23845,23886,41,E
2783,23840,23886,46,W
2789,23853,23888,35,E
2785,23846,23888,42,W
2791,23861,23890,29,E
2788,23852,23890,38,W
2795,23869,23892,23,E
2790,23858,23892,34,W
2799,23877,23894,17,E
2793,23864,23894,30,W
2803,23885,23896,11,E
2796,23870,23896,26,W
2805,23893,23898,5,E
2798,23876,23898,22,W
2800,23882,23900,18,W
2810,23901,23902,1,E
2804,23888,23902,14,W
2806,23894,23904,10,W
2809,23900,23906,6,W
2812,23906,23908,2,W
2813,23909,23910,1,E
2814,23912,23912,0,W
2817,23917,23918,1,E
2818,23918,23918,0,W
2819,23924,23924,0,W
2820,23925,23926,1,E
2822,23930,23930,0,W
2823,23933,23934,1,E
2825,23936,23936,0,W
2827,23941,24000,59,E
2828,23942,24000,58,W
2830,23949,24002,53,E
2829,23948,24002,54,W
2834,23957,24004,47,E
2833,23954,24004,50,W
2837,23965,24006,41,E
2835,23960,24006,46,W
2842,23973,24008,35,E
2838,23966,24008,42,W
2844,23981,24010,29,E
2841,23972,24010,38,W
2848,23989,24012,23,E
2843,23978,24012,34,W
2852,23997,24014,17,E
2846,23984,24014,30,W
2856,24005,24016,11,E
2849,23990,24016,26,W
2858,24013,24018,5,E
2851,23996,24018,22,W
2854,24002,24020,18,W
2863,24021,24022,1,E
2857,24008,24022,14,W
2859,24014,24024,10,W
2862,24020,24026,6,W
2864,24026,24028,2,W
2866,24029,24030,1,E
2867,24032,24032,0,W
2869,24037,24038,1,E
2871,24038,24038,0,W
2872,24044,24044,0,W
2873,24045,24046,1,E
2875,24050,24050,0,W
2877,24053,24054,1,E
2878,24056,24056,0,W
2880,24061,24120,59,E
2881,24062,24120,58,W
2883,24069,24122,53,E
2882,24068,24122,54,W
2887,24077,24124,47,E
2886,24074,24124,50,W
2890,24085,24126,41,E
2888,24080,24126,46,W
2895,24093,24128,35,E
2891,24086,24128,42,W
2897,24101,24130,29,E
2893,24092,24130,38,W
2901,24109,24132,23,E
2896,24098,24132,34,W
2905,24117,24134,17,E
2900,24104,24134,30,W
2908,24125,24136,11,E
2902,24110,24136,26,W
2911,24133,24138,5,E
2904,24116,24138,22,W
2907,24122,24140,18,W
2916,24141,24142,1,E
2910,24128,24142,14,W
2912,24134,24144,10,W
2915,24140,24146,6,W
2917,24146,24148,2,W
2919,24149,24150,1,E
2920,24152,24152,0,W
2922,24157,24158,1,E
2923,24158,24158,0,W
2925,24164,24164,0,W
2926,24165,24166,1,E
2928,24170,24170,0,W
2930,24173,24174,1,E
2931,24176,24176,0,W
2933,24181,24240,59,E
2934,24182,24240,58,W
2937,24189,24242,53,E
2935,24188,24242,54,W
2940,24197,24244,47,E
2939,24194,24244,50,W
2943,24205,24246,41,E
2941,24200,24246,46,W
2947,24213,24248,35,E
2945,24206,24248,42,W
2950,24221,24250,29,E
2946,24212,24250,38,W
2954,24229,24252,23,E
2949,24218,24252,34,W
2958,24237,24254,17,E
2952,24224,24254,30,W
2961,24245,24256,11,E
2955,24230,24256,26,W
2964,24253,24258,5,E
2957,24236,24258,22,W
2960,24242,24260,18,W
2969,24261,24262,1,E
2963,24248,24262,14,W
2965,24254,24264,10,W
2968,24260,24266,6,W
2970,24266,24268,2,W
2972,24269,24270,1,E
2973,24272,24272,0,W
2975,24277,24278,1,E
2976,24278,24278,0,W
2978,24284,24284,0,W
2979,24285,24286,1,E
2980,24290,24290,0,W
2983,24293,24294,1,E
2984,24296,24296,0,W
2985,24301,24360,59,E
2987,24302,24360,58,W
2990,24309,24362,53,E
2989,24308,24362,54,W
2993,24317,24364,47,E
2992,24314,24364,50,W
2997,24325,24366,41,E
2994,24320,24366,46,W
3000,24333,24368,35,E
2998,24326,24368,42,W
3003,24341,24370,29,E
2999,24332,24370,38,W
3007,24349,24372,23,E
3002,24338,24372,34,W
3011,24357,24374,17,E
3005,24344,24374,30,W
3014,24365,24376,11,E
3008,24350,24376,26,W
3017,24373,24378,5,E
3009,24356,24378,22,W
3013,24362,24380,18,W
3022,24381,24382,1,E
3016,24368,24382,14,W
3018,24374,24384,10,W
3021,24380,24386,6,W
3023,24386,24388,2,W
3024,24389,24390,1,E
3026,24392,24392,0,W
3028,24397,24398,1,E
3029,24398,24398,0,W
3031,24404,24404,0,W
3032,24405,24406,1,E
3034,24410,24410,0,W
3036,24413,24414,1,E
3037,24416,24416,0,W
3038,24421,24480,59,E
3039,24422,24480,58,W
3043,24429,24482,53,E
3042,24428,24482,54,W
3046,24437,24484,47,E
3045,24434,24484,50,W
3050,24445,24486,41,E
3047,24440,24486,46,W
3053,24453,24488,35,E
3051,24446,24488,42,W
3057,24461,24490,29,E
3052,24452,24490,38,W
3060,24469,24492,23,E
3055,24458,24492,34,W
3063,24477,24494,17,E
3058,24464,24494,30,W
3067,24485,24496,11,E
3061,24470,24496,26,W
3070,24493,24498,5,E
3062,24476,24498,22,W
3066,24482,24500,18,W
3075,24501,24502,1,E
3068,24488,24502,14,W
3071,24494,24504,10,W
3074,24500,24506,6,W
3076,24506,24508,2,W
3077,24509,24510,1,E
3080,24512,24512,0,W
3081,24517,24518,1,E
3082,24518,24518,0,W
3084,24524,24524,0,W
3085,24525,24526,1,E
3087,24530,24530,0,W
3089,24533,24534,1,E
3090,24536,24536,0,W
3091,24541,24600,59,E
3092,24542,24600,58,W
3096,24549,24602,53,E
3095,24548,24602,54,W
3099,24557,24604,47,E
3097,24554,24604,50,W
3102,24565,24606,41,E
3100,24560,24606,46,W
3106,24573,24608,35,E
3104,24566,24608,42,W
3110,24581,24610,29,E
3105,24572,24610,38,W
3113,24589,24612,23,E
3108,24578,24612,34,W
3117,24597,24614,17,E
3111,24584,24614,30,W
3120,24605,24616,11,E
3114,24590,24616,26,W
3123,24613,24618,5,E
3115,24596,24618,22,W
3119,24602,24620,18,W
3128,24621,24622,1,E
3121,24608,24622,14,W
3125,24614,24624,10,W
3126,24620,24626,6,W
3129,24626,24628,2,W
3130,24629,24630,1,E
3133,24632,24632,0,W
3134,24637,24638,1,E
3135,24638,24638,0,W
3137,24644,24644,0,W
3138,24645,24646,1,E
3140,24650,24650,0,W
3141,24653,24654,1,E
3143,24656,24656,0,W
3144,24661,24720,59,E
3145,24662,24720,58,W
3149,24669,24722,53,E
3148,24668,24722,54,W
3152,24677,24724,47,E
3150,24674,24724,50,W
3155,24685,24726,41,E
3153,24680,24726,46,W
3159,24693,24728,35,E
3156,24686,24728,42,W
3163,24701,24730,29,E
3158,24692,24730,38,W
3166,24709,24732,23,E
3161,24698,24732,34,W
3170,24717,24734,17,E
3164,24704,24734,30,W
3173,24725,24736,11,E
3167,24710,24736,26,W
3177,24733,24738,5,E
3169,24716,24738,22,W
3172,24722,24740,18,W
3180,24741,24742,1,E
3174,24728,24742,14,W
3178,24734,24744,10,W
3179,24740,24746,6,W
3182,24746,24748,2,W
3183,24749,24750,1,E
3185,24752,24752,0,W
3187,24757,24758,1,E
3188,24758,24758,0,W
3190,24764,24764,0,W
3191,24765,24766,1,E
3193,24770,24770,0,W
3194,24773,24774,1,E
3196,24776,24776,0,W
3197,24781,24840,59,E
3198,24782,24840,58,W
3202,24789,24842,53,E
3201,24788,24842,54,W
3205,24797,24844,47,E
3203,24794,24844,50,W
3208,24805,24846,41,E
3206,24800,24846,46,W
3212,24813,24848,35,E
3209,24806,24848,42,W
3216,24821,24850,29,E
3211,24812,24850,38,W
3218,24829,24852,23,E
3214,24818,24852,34,W
3223,24837,24854,17,E
3217,24824,24854,30,W
3226,24845,24856,11,E
3220,24830,24856,26,W
3230,24853,24858,5,E
3222,24836,24858,22,W
3225,24842,24860,18,W
3233,24861,24862,1,E
3227,24848,24862,14,W
