Car_Number,Arrive,Depart,Wait,Direction
30513,77528,77528,0,E
30506,77503,77528,25,W
30509,77514,77530,16,W
30512,77525,77532,7,W
30514,77536,77536,0,W
30515,77542,77542,0,E
30517,77547,77548,1,W
30519,77556,77556,0,E
30520,77558,77558,0,W
30523,77570,77570,0,E
30522,77569,77570,1,W
30527,77584,77640,56,E
30524,77580,77640,60,W
30529,77598,77642,44,E
30528,77591,77642,51,W
30533,77612,77644,32,E
30531,77602,77644,42,W
30537,77626,77646,20,E
30534,77613,77646,33,W
30540,77640,77648,8,E
30536,77624,77648,24,W
30538,77635,77650,15,W
30542,77646,77652,6,W
30543,77654,77654,0,E
30545,77657,77658,1,W
30546,77668,77668,0,E
30547,77668,77668,0,W
30550,77679,77680,1,W
30551,77682,77682,0,E
30552,77690,77690,0,W
30554,77696,77696,0,E
30557,77710,77760,50,E
30556,77701,77760,59,W
30561,77724,77762,38,E
30558,77712,77762,50,W
30565,77738,77764,26,E
30560,77723,77764,41,W
30568,77752,77766,14,E
30564,77734,77766,32,W
30571,77766,77768,2,E
30566,77745,77768,23,W
30569,77756,77770,14,W
30572,77767,77772,5,W
30574,77778,77778,0,W
30575,77780,77780,0,E
30577,77789,77790,1,W
30579,77794,77794,0,E
30580,77800,77800,0,W
30581,77808,77808,0,E
30583,77811,77812,1,W
30585,77822,77880,58,E
30586,77822,77880,58,W
30589,77836,77882,46,E
30588,77833,77882,49,W
30593,77850,77884,34,E
30591,77844,77884,40,W
30595,77864,77886,22,E
30594,77855,77886,31,W
30600,77878,77888,10,E
30597,77866,77888,22,W
30599,77877,77890,13,W
30603,77892,77892,0,E
30602,77888,77892,4,W
30604,77899,77900,1,W
30607,77906,77906,0,E
30608,77910,77910,0,W
30609,77920,77920,0,E
30610,77921,77922,1,W
30613,77932,77932,0,W
30614,77934,77934,0,E
30617,77948,78000,52,E
30616,77943,78000,57,W
30621,77962,78002,40,E
30618,77954,78002,48,W
30623,77976,78004,28,E
30622,77965,78004,39,W
30628,77990,78006,16,E
30624,77976,78006,30,W
30631,78004,78008,4,E
30626,77987,78008,21,W
30629,77998,78010,12,W
30632,78009,78012,3,W
30635,78018,78018,0,E
30636,78020,78020,0,W
30638,78032,78032,0,E
30637,78031,78032,1,W
30640,78042,78042,0,W
30641,78046,78046,0,E
30643,78053,78054,1,W
30645,78060,78120,60,E
30646,78064,78120,56,W
30647,78074,78122,48,E
30649,78075,78122,47,W
30652,78088,78124,36,E
30651,78086,78124,38,W
30655,78102,78126,24,E
30654,78097,78126,29,W
30659,78116,78128,12,E
30657,78108,78128,20,W
30661,78130,78130,0,E
30660,78119,78130,11,W
30662,78130,78132,2,W
30665,78141,78142,1,W
30666,78144,78144,0,E
30668,78152,78152,0,W
30669,78158,78158,0,E
30671,78163,78164,1,W
30673,78172,78172,0,E
30674,78174,78174,0,W
30676,78186,78240,54,E
30675,78185,78240,55,W
30680,78200,78242,42,E
30679,78196,78242,46,W
30683,78214,78244,30,E
30681,78207,78244,37,W
30687,78228,78246,18,E
30684,78218,78246,28,W
30690,78242,78248,6,E
30688,78229,78248,19,W
30689,78240,78250,10,W
30693,78251,78252,1,W
30694,78256,78256,0,E
30695,78262,78262,0,W
30697,78270,78270,0,E
30698,78273,78274,1,W
30701,78284,78284,0,E
30702,78284,78284,0,W
30703,78295,78296,1,W
30704,78298,78298,0,E
30708,78312,78360,48,E
30706,78306,78360,54,W
30711,78326,78362,36,E
30709,78317,78362,45,W
30715,78340,78364,24,E
30712,78328,78364,36,W
30718,78354,78366,12,E
30714,78339,78366,27,W
30722,78368,78368,0,E
30717,78350,78368,18,W
30720,78361,78370,9,W
30723,78372,78372,0,W
30725,78382,78382,0,E
30726,78383,78384,1,W
30727,78394,78394,0,W
30729,78396,78396,0,E
30731,78405,78406,1,W
30732,78410,78410,0,E
30733,78416,78416,0,W
30736,78424,78480,56,E
30737,78427,78480,53,W
30739,78438,78482,44,E
30740,78438,78482,44,W
30742,78452,78484,32,E
30741,78449,78484,35,W
30746,78466,78486,20,E
30745,78460,78486,26,W
30749,78480,78488,8,E
30747,78471,78488,17,W
30751,78482,78490,8,W
30754,78494,78494,0,E
30753,78493,78494,1,W
30755,78504,78504,0,W
30756,78508,78508,0,E
30759,78515,78516,1,W
30760,78522,78522,0,E
30761,78526,78526,0,W
30763,78536,78536,0,E
30764,78537,78538,1,W
30768,78550,78600,50,E
30766,78548,78600,52,W
30770,78564,78602,38,E
30769,78559,78602,43,W
30774,78578,78604,26,E
30773,78570,78604,34,W
30777,78592,78606,14,E
30775,78581,78606,25,W
30781,78606,78608,2,E
30778,78592,78608,16,W
30780,78603,78610,7,W
30783,78614,78614,0,W
30784,78620,78620,0,E
30785,78625,78626,1,W
30788,78634,78634,0,E
30789,78636,78636,0,W
30792,78648,78648,0,E
30791,78647,78648,1,W
30794,78658,78658,0,W
30795,78662,78720,58,E
30797,78669,78720,51,W
30798,78676,78722,46,E
30799,78680,78722,42,W
30802,78690,78724,34,E
30803,78691,78724,33,W
30806,78704,78726,22,E
30805,78702,78726,24,W
30809,78718,78728,10,E
30807,78713,78728,15,W
30811,78724,78730,6,W
30812,78732,78732,0,E
30813,78735,78736,1,W
30816,78746,78746,0,E
30817,78746,78746,0,W
30818,78757,78758,1,W
30820,78760,78760,0,E
30821,78768,78768,0,W
30823,78774,78774,0,E
30826,78788,78840,52,E
30825,78779,78840,61,W
30831,78802,78842,40,E
30827,78790,78842,52,W
30834,78816,78844,28,E
30830,78801,78844,43,W
30837,78830,78846,16,E
30832,78812,78846,34,W
30840,78844,78848,4,E
30835,78823,78848,25,W
30838,78834,78850,16,W
30841,78845,78852,7,W
30843,78856,78856,0,W
30844,78858,78858,0,E
30846,78867,78868,1,W
30847,78872,78872,0,E
30849,78878,78878,0,W
30850,78886,78886,0,E
30852,78889,78890,1,W
30854,78900,78960,60,E
30855,78900,78960,60,W
30858,78914,78962,48,E
30857,78911,78962,51,W
30861,78928,78964,36,E
30860,78922,78964,42,W
30864,78942,78966,24,E
30863,78933,78966,33,W
30869,78956,78968,12,E
30865,78944,78968,24,W
30872,78970,78970,0,E
30868,78955,78970,15,W
30870,78966,78972,6,W
30874,78977,78978,1,W
30875,78984,78984,0,E
30877,78988,78988,0,W
30878,78998,78998,0,E
30879,78999,79000,1,W
30882,79010,79010,0,W
30883,79012,79012,0,E
30886,79026,79080,54,E
30884,79021,79080,59,W
30889,79040,79082,42,E
30887,79032,79082,50,W
30892,79054,79084,30,E
30890,79043,79084,41,W
30897,79068,79086,18,E
30893,79054,79086,32,W
30900,79082,79088,6,E
30896,79065,79088,23,W
30898,79076,79090,14,W
30901,79087,79092,5,W
30903,79096,79096,0,E
30904,79098,79098,0,W
30907,79110,79110,0,E
30906,79109,79110,1,W
30910,79120,79120,0,W
30911,79124,79124,0,E
30912,79131,79132,1,W
30913,79138,79138,0,E
30917,79152,79200,48,E
30915,79142,79200,58,W
30921,79166,79202,36,E
30918,79153,79202,49,W
30925,79180,79204,24,E
30920,79164,79204,40,W
30927,79194,79206,12,E
30922,79175,79206,31,W
30931,79208,79208,0,E
30926,79186,79208,22,W
30929,79197,79210,13,W
30932,79208,79212,4,W
30934,79223,79224,1,W
30935,79227,79228,1,E
30936,79238,79238,0,W
30938,79246,79246,0,E
30940,79253,79254,1,W
30941,79265,79320,55,E
30943,79268,79320,52,W
30945,79284,79322,38,E
30944,79283,79322,39,W
30949,79303,79324,21,E
30948,79298,79324,26,W
30952,79322,79326,4,E
30950,79313,79326,13,W
30954,79328,79328,0,W
30955,79341,79342,1,E
30956,79343,79344,1,W
30958,79358,79358,0,W
30959,79360,79360,0,E
30962,79373,79374,1,W
30963,79379,79440,61,E
30964,79388,79440,52,W
30966,79398,79442,44,E
30967,79403,79442,39,W
30969,79417,79444,27,E
30970,79418,79444,26,W
30973,79436,79446,10,E
30972,79433,79446,13,W
30975,79448,79448,0,W
30977,79455,79456,1,E
30978,79463,79464,1,W
30979,79474,79474,0,E
30981,79478,79478,0,W
30983,79493,79494,1,E
30984,79493,79494,1,W
30987,79512,79560,48,E
30986,79508,79560,52,W
30991,79531,79562,31,E
30988,79523,79562,39,W
30993,79550,79564,14,E
30992,79538,79564,26,W
30995,79553,79566,13,W
30997,79568,79568,0,W
30998,79569,79570,1,E
31000,79583,79584,1,W
31001,79588,79588,0,E
31002,79598,79598,0,W
31005,79607,79608,1,E
31006,79613,79614,1,W
31007,79626,79680,54,E
31008,79628,79680,52,W
31011,79645,79682,37,E
31010,79643,79682,39,W
31015,79664,79684,20,E
31014,79658,79684,26,W
31018,79683,79686,3,E
31016,79673,79686,13,W
31020,79688,79688,0,W
31021,79702,79702,0,E
31022,79703,79704,1,W
31024,79718,79718,0,W
31025,79721,79722,1,E
31027,79733,79734,1,W
31029,79740,79800,60,E
31030,79748,79800,52,W
31031,79759,79802,43,E
31033,79763,79802,39,W
31035,79778,79804,26,E
31036,79778,79804,26,W
31039,79797,79806,9,E
31038,79793,79806,13,W
31041,79808,79808,0,W
31043,79816,79816,0,E
31044,79823,79824,1,W
31045,79835,79836,1,E
31046,79838,79838,0,W
31050,79854,79854,0,E
31049,79853,79854,1,W
31053,79873,79920,47,E
31052,79868,79920,52,W
31057,79892,79922,30,E
31054,79883,79922,39,W
31059,79911,79924,13,E
31058,79898,79924,26,W
31060,79913,79926,13,W
31063,79928,79928,0,W
31064,79930,79930,0,E
31066,79943,79944,1,W
31067,79949,79950,1,E
31068,79958,79958,0,W
31070,79968,79968,0,E
31072,79973,79974,1,W
31073,79987,80040,53,E
31074,79988,80040,52,W
31077,80006,80042,36,E
31076,80003,80042,39,W
31081,80025,80044,19,E
31079,80018,80044,26,W
31083,80044,80046,2,E
31082,80033,80046,13,W
31086,80048,80048,0,W
31087,80063,80064,1,E
31088,80063,80064,1,W
31090,80078,80078,0,W
31091,80082,80082,0,E
31093,80093,80094,1,W
31095,80101,80160,59,E
31096,80108,80160,52,W
31097,80120,80162,42,E
31098,80123,80162,39,W
31102,80139,80164,25,E
31101,80138,80164,26,W
31105,80158,80166,8,E
31104,80153,80166,13,W
31107,80168,80168,0,W
31109,80177,80178,1,E
31110,80183,80184,1,W
31111,80196,80196,0,E
31112,80198,80198,0,W
31115,80213,80214,1,W
31116,80215,80216,1,E
31119,80234,80280,46,E
31117,80228,80280,52,W
31122,80253,80282,29,E
31120,80243,80282,39,W
31125,80272,80284,12,E
31124,80258,80284,26,W
31126,80273,80286,13,W
31129,80288,80288,0,W
31130,80291,80292,1,E
31131,80303,80304,1,W
31133,80310,80310,0,E
31134,80318,80318,0,W
31136,80329,80330,1,E
31138,80333,80334,1,W
31139,80348,80400,52,E
31140,80348,80400,52,W
31144,80367,80402,35,E
31142,80363,80402,39,W
31147,80386,80404,18,E
31145,80378,80404,26,W
31149,80405,80406,1,E
31148,80393,80406,13,W
31151,80408,80408,0,W
31154,80424,80424,0,E
31153,80423,80424,1,W
31156,80438,80438,0,W
31157,80443,80444,1,E
31159,80453,80454,1,W
31160,80462,80520,58,E
31162,80468,80520,52,W
31163,80481,80522,41,E
31164,80483,80522,39,W
31168,80500,80524,24,E
31167,80498,80524,26,W
31171,80519,80526,7,E
31169,80513,80526,13,W
31173,80528,80528,0,W
31174,80538,80538,0,E
31176,80543,80544,1,W
31177,80557,80558,1,E
31178,80558,80558,0,W
31181,80573,80574,1,W
31182,80576,80576,0,E
31185,80595,80640,45,E
31183,80588,80640,52,W
31188,80614,80642,28,E
31186,80603,80642,39,W
31191,80633,80644,11,E
31189,80618,80644,26,W
31192,80633,80646,13,W
31195,80648,80648,0,W
31196,80652,80652,0,E
31197,80663,80664,1,W
31199,80671,80672,1,E
31200,80678,80678,0,W
31202,80690,80690,0,E
31203,80693,80694,1,W
31206,80709,80760,51,E
31205,80708,80760,52,W
31210,80728,80762,34,E
31208,80723,80762,39,W
31212,80747,80764,17,E
31211,80738,80764,26,W
31215,80766,80766,0,E
31214,80753,80766,13,W
31217,80768,80768,0,W
31219,80783,80784,1,W
31220,80785,80786,1,E
31221,80798,80798,0,W
31223,80804,80804,0,E
31225,80813,80814,1,W
31226,80823,80880,57,E
31228,80828,80880,52,W
31229,80842,80882,40,E
31230,80843,80882,39,W
31234,80861,80884,23,E
31233,80858,80884,26,W
31237,80880,80886,6,E
31235,80873,80886,13,W
31239,80888,80888,0,W
31240,80899,80900,1,E
31241,80903,80904,1,W
31243,80918,80918,0,E
31244,80918,80918,0,W
31247,80933,80934,1,W
31248,80937,80938,1,E
31250,80956,81000,44,E
31249,80948,81000,52,W
31254,80975,81002,27,E
31252,80963,81002,39,W
31258,80994,81004,10,E
31255,80978,81004,26,W
31257,80993,81006,13,W
31260,81008,81008,0,W
31262,81013,81014,1,E
31263,81023,81024,1,W
31264,81032,81032,0,E
31266,81038,81038,0,W
31268,81051,81052,1,E
31269,81053,81054,1,W
31272,81070,81120,50,E
31271,81068,81120,52,W
31276,81089,81122,33,E
31273,81083,81122,39,W
31278,81108,81124,16,E
31277,81098,81124,26,W
31280,81113,81126,13,W
31282,81127,81128,1,E
31283,81128,81128,0,W
31285,81143,81144,1,W
31286,81146,81146,0,E
31287,81158,81158,0,W
31289,81165,81166,1,E
31291,81173,81174,1,W
31292,81184,81240,56,E
31293,81188,81240,52,W
31295,81203,81242,39,E
31296,81203,81242,39,W
31300,81222,81244,22,E
31299,81218,81244,26,W
31302,81241,81246,5,E
31301,81233,81246,13,W
31305,81248,81248,0,W
31306,81260,81260,0,E
31307,81263,81264,1,W
31309,81278,81278,0,W
31310,81279,81280,1,E
31312,81293,81294,1,W
31314,81298,81298,0,E
31316,81317,81360,43,E
31315,81308,81360,52,W
31320,81336,81362,26,E
31318,81323,81362,39,W
31324,81355,81364,9,E
31321,81338,81364,26,W
31323,81353,81366,13,W
31326,81368,81368,0,W
31328,81374,81374,0,E
31329,81383,81384,1,W
31330,81393,81394,1,E
31331,81398,81398,0,W
31334,81412,81412,0,E
31335,81413,81414,1,W
31338,81431,81480,49,E
31337,81428,81480,52,W
31341,81450,81482,32,E
31339,81443,81482,39,W
31344,81469,81484,15,E
31343,81458,81484,26,W
31345,81473,81486,13,W
31348,81488,81488,0,E
31349,81488,81488,0,W
31351,81503,81504,1,W
31352,81507,81508,1,E
31353,81518,81518,0,W
31354,81526,81526,0,E
31357,81533,81534,1,W
31358,81545,81600,55,E
31359,81548,81600,52,W
31362,81564,81602,38,E
31361,81563,81602,39,W
31366,81583,81604,21,E
31364,81578,81604,26,W
31368,81602,81606,4,E
31367,81593,81606,13,W
31371,81608,81608,0,W
31372,81621,81622,1,E
31373,81623,81624,1,W
31375,81638,81638,0,W
31376,81640,81640,0,E
31378,81653,81654,1,W
31380,81659,81720,61,E
31381,81668,81720,52,W
31382,81678,81722,44,E
31383,81683,81722,39,W
31386,81697,81724,27,E
31387,81698,81724,26,W
31390,81716,81726,10,E
31389,81713,81726,13,W
31392,81728,81728,0,W
31393,81735,81736,1,E
31395,81743,81744,1,W
31396,81754,81754,0,E
31397,81758,81758,0,W
31400,81773,81774,1,E
31401,81773,81774,1,W
31404,81792,81840,48,E
31402,81788,81840,52,W
31407,81811,81842,31,E
31405,81803,81842,39,W
31410,81830,81844,14,E
31409,81818,81844,26,W
31411,81833,81846,13,W
31414,81848,81848,0,W
31415,81849,81850,1,E
31416,81863,81864,1,W
31418,81868,81868,0,E
31419,81878,81878,0,W
31421,81887,81888,1,E
31423,81893,81894,1,W
31424,81906,81960,54,E
31425,81908,81960,52,W
31428,81925,81962,37,E
31427,81923,81962,39,W
31431,81944,81964,20,E
31430,81938,81964,26,W
31434,81963,81966,3,E
31433,81953,81966,13,W
31436,81968,81968,0,W
31438,81982,81982,0,E
31439,81983,81984,1,W
31441,81998,81998,0,W
31442,82001,82002,1,E
31444,82013,82014,1,W
31445,82020,82080,60,E
31447,82028,82080,52,W
31448,82039,82082,43,E
31449,82043,82082,39,W
31452,82058,82084,26,E
31453,82058,82084,26,W
31456,82077,82086,9,E
31454,82073,82086,13,W
31458,82088,82088,0,W
31459,82096,82096,0,E
31461,82103,82104,1,W
31462,82115,82116,1,E
31463,82118,82118,0,W
31467,82134,82134,0,E
31466,82133,82134,1,W
31470,82153,82200,47,E
31468,82148,82200,52,W
31473,82172,82202,30,E
31471,82163,82202,39,W
31476,82191,82204,13,E
31474,82178,82204,26,W
31477,82193,82206,13,W
31480,82208,82208,0,W
31481,82210,82210,0,E
31482,82223,82224,1,W
31483,82229,82230,1,E
31485,82238,82238,0,W
31487,82248,82248,0,E
31488,82253,82254,1,W
31490,82267,82320,53,E
31491,82268,82320,52,W
31494,82286,82322,36,E
31493,82283,82322,39,W
31497,82305,82324,19,E
31496,82298,82324,26,W
31500,82324,82326,2,E
31499,82313,82326,13,W
31502,82328,82328,0,W
31504,82343,82344,1,E
31505,82343,82344,1,W
31506,82358,82358,0,W
31508,82362,82362,0,E
31510,82373,82374,1,W
31511,82381,82440,59,E
31513,82388,82440,52,W
31514,82400,82442,42,E
31515,82403,82442,39,W
31519,82419,82444,25,E
31518,82418,82444,26,W
31521,82438,82446,8,E
31520,82433,82446,13,W
31524,82448,82448,0,W
31525,82457,82458,1,E
31526,82463,82464,1,W
31528,82476,82476,0,E
31529,82478,82478,0,W
31532,82493,82494,1,W
31533,82495,82496,1,E
31535,82514,82560,46,E
31534,82508,82560,52,W
31539,82533,82562,29,E
31537,82523,82562,39,W
31542,82552,82564,12,E
31540,82538,82564,26,W
31543,82553,82566,13,W
31545,82568,82568,0,W
31547,82571,82572,1,E
31548,82583,82584,1,W
31549,82590,82590,0,E
31551,82598,82598,0,W
31553,82609,82610,1,E
31554,82613,82614,1,W
31556,82628,82680,52,E
31557,82628,82680,52,W
31561,82647,82682,35,E
31558,82643,82682,39,W
31563,82666,82684,18,E
31562,82658,82684,26,W
31566,82685,82686,1,E
31565,82673,82686,13,W
31568,82688,82688,0,W
31571,82704,82704,0,E
31570,82703,82704,1,W
31572,82718,82718,0,W
31573,82723,82724,1,E
31576,82733,82734,1,W
31577,82742,82800,58,E
31578,82748,82800,52,W
31580,82761,82802,41,E
31581,82763,82802,39,W
31585,82780,82804,24,E
31584,82778,82804,26,W
31587,82799,82806,7,E
31586,82793,82806,13,W
31590,82808,82808,0,W
31591,82818,82818,0,E
31592,82831,82832,1,W
31594,82846,82846,0,E
31595,82854,82854,0,W
31597,82874,82920,46,E
31598,82877,82920,43,W
31601,82902,82922,20,E
31600,82900,82922,22,W
31603,82923,82924,1,W
31605,82930,82930,0,E
31606,82946,82946,0,W
31607,82958,82958,0,E
31609,82969,82970,1,W
31610,82986,83040,54,E
31612,82992,83040,48,W
31614,83014,83042,28,E
31615,83015,83042,27,W
31618,83042,83044,2,E
31617,83038,83044,6,W
31620,83061,83062,1,W
31621,83070,83070,0,E
31623,83084,83084,0,W
31624,83098,83098,0,E
31628,83126,83160,34,E
31626,83107,83160,53,W
31632,83154,83162,8,E
31629,83130,83162,32,W
31630,83153,83164,11,W
31634,83176,83176,0,W
31635,83182,83182,0,E
31637,83199,83200,1,W
31638,83210,83210,0,E
31642,83238,83280,42,E
31639,83222,83280,58,W
31644,83266,83282,16,E
31643,83245,83282,37,W
31645,83268,83284,16,W
31648,83291,83292,1,W
31649,83294,83294,0,E
31651,83314,83314,0,W
31652,83322,83322,0,E
31653,83337,83338,1,W
31656,83350,83400,50,E
31657,83360,83400,40,W
31658,83378,83402,24,E
31659,83383,83402,19,W
31661,83406,83406,0,E
31662,83406,83406,0,W
31665,83429,83430,1,W
31666,83434,83434,0,E
31667,83452,83452,0,W
31668,83462,83520,58,E
31671,83475,83520,45,W
31672,83490,83522,32,E
31673,83498,83522,24,W
31675,83518,83524,6,E
31676,83521,83524,3,W
31679,83544,83544,0,W
31680,83546,83546,0,E
31681,83567,83568,1,W
31682,83574,83574,0,E
31686,83602,83640,38,E
31685,83590,83640,50,W
31689,83630,83642,12,E
31687,83613,83642,29,W
31690,83636,83644,8,W
31692,83658,83658,0,E
31693,83659,83660,1,W
31695,83682,83682,0,W
31696,83686,83686,0,E
31700,83714,83760,46,E
31698,83705,83760,55,W
31703,83742,83762,20,E
31701,83728,83762,34,W
31704,83751,83764,13,W
31706,83770,83770,0,E
31707,83774,83774,0,W
31710,83798,83798,0,E
31709,83797,83798,1,W
31713,83826,83880,54,E
31712,83820,83880,60,W
31716,83854,83882,28,E
31715,83843,83882,39,W
31719,83882,83884,2,E
31718,83866,83884,18,W
31721,83889,83890,1,W
31723,83910,83910,0,E
31724,83912,83912,0,W
31726,83935,83936,1,W
31727,83938,83938,0,E
31730,83966,84000,34,E
31729,83958,84000,42,W
31733,83994,84002,8,E
31732,83981,84002,21,W
31734,84004,84004,0,W
31737,84022,84022,0,E
31738,84027,84028,1,W
31739,84050,84050,0,E
31740,84050,84050,0,W
31744,84078,84120,42,E
31743,84073,84120,47,W
31747,84106,84122,16,E
31746,84096,84122,26,W
31748,84119,84124,5,W
31751,84134,84134,0,E
31752,84142,84142,0,W
31753,84162,84162,0,E
31754,84165,84166,1,W
31758,84190,84240,50,E
31757,84188,84240,52,W
31761,84218,84242,24,E
31760,84211,84242,31,W
31762,84234,84244,10,W
31764,84246,84246,0,E
31766,84257,84258,1,W
31767,84274,84274,0,E
31768,84280,84280,0,W
31770,84302,84360,58,E
31771,84303,84360,57,W
31775,84330,84362,32,E
31774,84326,84362,36,W
31777,84358,84364,6,E
31776,84349,84364,15,W
31780,84372,84372,0,W
31781,84386,84386,0,E
31782,84395,84396,1,W
31784,84414,84414,0,E
31785,84418,84418,0,W
31789,84442,84480,38,E
31788,84441,84480,39,W
31791,84470,84482,12,E
31790,84464,84482,18,W
31794,84487,84488,1,W
31795,84498,84498,0,E
31796,84510,84510,0,W
31798,84526,84526,0,E
31799,84533,84534,1,W
31801,84554,84600,46,E
31802,84556,84600,44,W
31805,84582,84602,20,E
31804,84579,84602,23,W
31807,84602,84604,2,W
31809,84610,84610,0,E
31810,84625,84626,1,W
31812,84638,84638,0,E
31813,84648,84648,0,W
31814,84666,84720,54,E
31816,84671,84720,49,W
31818,84694,84722,28,E
31819,84694,84722,28,W
31822,84722,84724,2,E
31821,84717,84724,7,W
31824,84740,84740,0,W
31825,84750,84750,0,E
31827,84763,84764,1,W
31828,84778,84778,0,E
31832,84806,84840,34,E
31829,84786,84840,54,W
31836,84834,84842,8,E
31833,84809,84842,33,W
31835,84832,84844,12,W
31838,84855,84856,1,W
31839,84862,84862,0,E
31841,84878,84878,0,W
31842,84890,84890,0,E
31846,84918,84960,42,E
31843,84901,84960,59,W
31848,84946,84962,16,E
31847,84924,84962,38,W
31849,84947,84964,17,W
31852,84970,84970,0,W
31853,84974,84974,0,E
31855,84993,84994,1,W
31856,85002,85002,0,E
31857,85016,85016,0,W
31860,85030,85080,50,E
31861,85039,85080,41,W
31862,85058,85082,24,E
31863,85062,85082,20,W
31866,85086,85086,0,E
31865,85085,85086,1,W
31869,85108,85108,0,W
31870,85114,85114,0,E
31871,85131,85132,1,W
31872,85142,85200,58,E
31875,85154,85200,46,W
31876,85170,85202,32,E
31877,85177,85202,25,W
31879,85198,85204,6,E
31880,85200,85204,4,W
31883,85223,85224,1,W
31884,85226,85226,0,E
31885,85246,85246,0,W
31886,85254,85254,0,E
31890,85282,85320,38,E
31889,85269,85320,51,W
31893,85310,85322,12,E
31891,85292,85322,30,W
31894,85315,85324,9,W
31897,85338,85338,0,E
31898,85338,85338,0,W
31899,85361,85362,1,W
31900,85366,85366,0,E
31904,85394,85440,46,E
31902,85384,85440,56,W
31907,85422,85442,20,E
31905,85407,85442,35,W
31908,85430,85444,14,W
31910,85450,85450,0,E
31911,85453,85454,1,W
31913,85476,85476,0,W
31914,85478,85478,0,E
31917,85506,85560,54,E
31916,85499,85560,61,W
31921,85534,85562,28,E
31919,85522,85562,40,W
31923,85562,85564,2,E
31922,85545,85564,19,W
31925,85568,85568,0,W
31927,85590,85590,0,E
31928,85591,85592,1,W
31930,85614,85614,0,W
31931,85618,85618,0,E
31934,85646,85680,34,E
31933,85637,85680,43,W
31937,85674,85682,8,E
31936,85660,85682,22,W
31938,85683,85684,1,W
31941,85702,85702,0,E
31942,85706,85706,0,W
31945,85730,85730,0,E
31944,85729,85730,1,W
31948,85758,85800,42,E
31947,85752,85800,48,W
31951,85786,85802,16,E
31950,85775,85802,27,W
31952,85798,85804,6,W
31955,85814,85814,0,E
31956,85821,85822,1,W
31957,85842,85842,0,E
31958,85844,85844,0,W
31962,85870,85920,50,E
31961,85867,85920,53,W
31965,85898,85922,24,E
31964,85890,85922,32,W
31966,85913,85924,11,W
31968,85926,85926,0,E
31970,85936,85936,0,W
31971,85954,85954,0,E
31972,85959,85960,1,W
31974,85982,86040,58,E
31975,85982,86040,58,W
31979,86010,86042,32,E
31978,86005,86042,37,W
31981,86038,86044,6,E
31980,86028,86044,16,W
31984,86051,86052,1,W
31985,86066,86066,0,E
31986,86074,86074,0,W
31988,86094,86094,0,E
31989,86097,86098,1,W
31993,86122,86160,38,E
31992,86120,86160,40,W
31995,86150,86162,12,E
31994,86143,86162,19,W
31997,86166,86166,0,W
31999,86178,86178,0,E
32000,86189,86190,1,W
32002,86206,86206,0,E
32003,86212,86212,0,W
32005,86234,86280,46,E
32007,86235,86280,45,W
32009,86262,86282,20,E
32008,86258,86282,24,W
32011,86281,86284,3,W
32013,86290,86290,0,E
32014,86304,86304,0,W
32016,86318,86318,0,E
32017,86327,86328,1,W
